timestamp,high,low,close
1781224200,29639,29606.75,29638.25
1781224500,29647.5,29621.25,29622.5
1781224800,29631.75,29567.25,29591.5
1781225100,29617,29588.5,29597.25
1781225400,29619.75,29595.25,29597.5
1781225700,29606.25,29565,29588.75
1781226000,29590.25,29546.25,29555
1781226300,29570,29532.25,29568
1781226600,29569.25,29535.75,29562.5
1781226900,29577.75,29526.5,29532.5
1781227200,29537,29504,29510
1781227500,29512.25,29471.5,29482
1781227800,29517,29481.75,29512.5
1781228100,29522.75,29466.25,29486.75
1781228400,29515.75,29467.25,29493.5
1781228700,29533.25,29490,29532
1781229000,29539,29519,29528
1781229300,29557,29523.75,29552.25
1781229600,29588,29551.5,29567
1781229900,29582,29553,29580.5
1781230200,29586.75,29560,29567.5
1781230500,29576.25,29543.75,29555.25
1781230800,29565,29540.25,29544.25
1781231100,29546,29511.25,29513.5
1781231400,29530,29501.75,29513.25
1781231700,29545.25,29503.5,29542.25
1781232000,29550,29531.25,29545.5
1781232300,29571.5,29544.5,29561.5
1781232600,29574.5,29544.75,29556.75
1781232900,29565.25,29544.5,29562.5
1781233200,29564.75,29529,29546.25
1781233500,29546.75,29523.75,29542
1781233800,29545,29510.5,29521.75
1781234100,29531,29510,29513.25
1781234400,29517.25,29492,29497
1781234700,29527.5,29492,29521.25
1781235000,29541,29516.5,29525
1781235300,29536.75,29519.5,29535
1781235600,29554,29527.25,29532.25
1781235900,29532.25,29500.75,29522.5
1781236200,29533,29514.25,29529.25
1781236500,29541,29523.25,29530.5
1781236800,29531.5,29505.5,29515.25
1781237100,29514.5,29492.75,29503.25
1781237400,29519.75,29496,29516.75
1781237700,29523.5,29492.75,29499.25
1781238000,29523.75,29488.5,29517.25
1781238300,29539.25,29514.75,29534.75
1781238600,29545.75,29524,29534.5
1781238900,29534,29521.25,29525
1781239200,29544.25,29520.75,29537.75
1781239500,29547.25,29530.25,29535
1781239800,29550,29532.5,29539.25
1781240100,29546.25,29536.25,29544.75
1781240400,29556.75,29528,29529
1781240700,29531.75,29506,29519.75
1781241000,29528.25,29503,29525.25
1781241300,29540,29512.75,29534.25
1781241600,29542.25,29522.25,29523.75
1781241900,29537,29516.25,29534.25
1781242200,29533.75,29500.75,29515
1781242500,29522,29456,29472.5
1781242800,29511,29470.5,29480.25
1781243100,29485.25,29424,29429.75
1781243400,29440,29374.25,29429
1781243700,29432.75,29392.25,29402.25
1781244000,29458.5,29390.5,29440.75
1781244300,29460,29419,29442
1781244600,29474.75,29434.25,29460.75
1781244900,29462.25,29431.25,29431.5
1781245200,29442,29416.25,29434.75
1781245500,29442.25,29420.75,29424.5
1781245800,29425.75,29402,29406.75
1781246100,29411.25,29390.75,29394.75
1781246400,29397.5,29373,29382.5
1781246700,29394,29366.75,29379.25
1781247000,29385,29339.25,29342
1781247300,29364.5,29334.75,29360.5
1781247600,29370.75,29312.25,29314.75
1781247900,29326.75,29300.25,29321.75
1781248200,29329,29271,29274.25
1781248500,29291,29261,29289.25
1781248800,29322.75,29283.5,29317.25
1781249100,29317.75,29287.75,29298
1781249400,29314.5,29284,29311.25
1781249700,29352,29311.25,29349.25
1781250000,29385,29341.75,29378.5
1781250300,29392.25,29363.25,29375.75
1781250600,29394.25,29375.75,29385
1781250900,29460.75,29382.5,29431.5
1781251200,29480,29416.25,29456.75
1781251500,29488,29443.5,29464.25
1781251800,29482.5,29458.5,29467.25
1781252100,29549.75,29443,29537.5
1781252400,29570,29512.25,29542.5
1781252700,29544.25,29519.5,29530.5
1781253000,29537.25,29501.25,29501.5
1781253300,29503.25,29475.75,29481.75
1781253600,29484.5,29453.75,29468.25
1781253900,29499.75,29448,29495.5
1781254200,29516,29478.5,29507.5
1781254500,29509.25,29478.5,29480.25
1781254800,29519.25,29476.25,29515.75
1781255100,29518,29498,29513.75
1781255400,29548.5,29505.5,29547.25
1781255700,29583.5,29537.25,29575
1781256000,29588,29558.75,29571.75
1781256300,29616.75,29563.5,29611.5
1781256600,29648.25,29588.75,29647.5
1781256900,29668,29629.75,29631.5
1781257200,29646.5,29612.25,29640.25
1781257500,29646.25,29618.75,29623.25
1781257800,29633.5,29610,29632.75
1781258100,29661,29618.25,29622
1781258400,29649,29615.25,29643.5
1781258700,29656.75,29630.5,29652.5
1781259000,29658,29602.5,29625.75
1781259300,29629.75,29583,29605
1781259600,29605.5,29567.75,29587.25
1781259900,29590.75,29517.5,29531.5
1781260200,29571.5,29526.75,29542.5
1781260500,29568.25,29539.5,29544.25
1781260800,29569.5,29544.25,29560.75
1781261100,29572.25,29549.5,29558.5
1781261400,29559.25,29541.25,29548
1781261700,29562,29530.75,29550
1781262000,29590.75,29551.25,29587.75
1781262300,29587.25,29549,29558.75
1781262600,29596,29557.25,29589.5
1781262900,29609.5,29588.75,29606.75
1781263200,29643.75,29603.25,29642.5
1781263500,29646.5,29626.75,29630.25
1781263800,29642.5,29601,29609
1781264100,29624.5,29597,29597.25
1781264400,29648,29591.75,29644.25
1781264700,29652.75,29614.25,29617.25
1781265000,29659.5,29615.5,29658.5
1781265300,29659.75,29633.25,29638.5
1781265600,29645.75,29584.75,29595.25
1781265900,29614.25,29580,29608.25
1781266200,29614.5,29584.5,29592
1781266500,29601.75,29570,29584
1781266800,29588.25,29545.5,29548.25
1781267100,29551.5,29529,29534.25
1781267400,29549,29515,29533
1781267700,29545,29476,29479.25
1781268000,29513,29463.75,29473.75
1781268300,29489.25,29450.25,29478
1781268600,29486.5,29409,29420.5
1781268900,29435.5,29386.25,29412.75
1781269200,29418.75,29354.5,29418.75
1781269500,29449,29408.75,29443
1781269800,29458.75,29423.5,29456
1781270100,29470.5,29444.5,29460.75
1781270400,29473.75,29431,29444.5
1781270700,29500.5,29445.5,29496
1781271000,29502.5,29306.75,29341
1781271300,29454.5,29333,29447
1781271600,29473,29264.5,29280
1781271900,29341,29231.25,29299
1781272200,29362.75,29270.5,29312
1781272500,29407.75,29297.25,29351
1781272800,29507.5,29336.25,29480.5
1781273100,29580,29440.5,29577.75
1781273400,29598,29512.5,29544.75
1781273700,29627.5,29533,29585.5
1781274000,29620,29486.25,29497.75
1781274300,29558.5,29497.25,29512.25
1781274600,29566,29489.5,29526.75
1781274900,29609,29521.5,29545.5
1781275200,29550.5,29406.75,29412
1781275500,29447,29352.5,29376.5
1781275800,29606.5,29369,29599.5
1781276100,29645.25,29560.75,29632.5
1781276400,29671.25,29597.25,29622.25
1781276700,29675,29613.5,29656.5
1781277000,29704,29630.25,29696
1781277300,29729.75,29665.25,29729
1781277600,29756.5,29698.25,29744.25
1781277900,29759.25,29720.25,29744.75
1781278200,29748.25,29681,29686.5
1781278500,29733,29618.75,29652.5
1781278800,29660,29558.5,29569.5
1781279100,29623.25,29475,29485.75
1781279400,29593.75,29460.75,29574
1781279700,29574.25,29408,29439.75
1781280000,29491,29410,29464.25
1781280300,29536.25,29442.75,29522
1781280600,29650,29478.75,29595.75
1781280900,29667.25,29570,29589
1781281200,29616.75,29547,29586
1781281500,29615,29557.25,29594.5
1781281800,29628.5,29573.75,29622.5
1781282100,29631.75,29585.25,29605
1781282400,29641,29578.5,29595
1781282700,29647.75,29587.75,29644.5
1781283000,29667.25,29632,29641.5
1781283300,29678.75,29591.75,29673.75
1781283600,29705.5,29660.75,29701
1781283900,29753.5,29691,29722.5
1781284200,29730.5,29657.75,29703
1781284500,29736,29689,29730
1781284800,29746,29719,29734.25
1781285100,29741.25,29693.25,29719.75
1781285400,29728.25,29681.5,29686.25
1781285700,29717.75,29682.75,29701.75
1781286000,29727.25,29683,29699
1781286300,29724.75,29690.75,29707.75
1781286600,29716,29697,29704.5
1781286900,29706.75,29646.75,29683
1781287200,29691.75,29646.25,29657
1781287500,29670,29628,29653.25
1781287800,29706.75,29642.5,29650
1781288100,29660.5,29607.25,29628.25
1781288400,29640.5,29608.75,29627.25
1781288700,29672.75,29615.25,29664.5
1781289000,29697.25,29663,29687
1781289300,29692,29674,29689.75
1781289600,29719.25,29690,29709.5
1781289900,29712.5,29689.75,29705.25
1781290200,29708.5,29670,29699
1781290500,29698.75,29631.5,29644.5
1781290800,29700.5,29639,29694.5
1781291100,29711.25,29672,29685.25
1781291400,29692.25,29655.5,29664.25
1781291700,29690,29642.5,29687.5
1781292000,29688.25,29662.5,29678.5
1781292300,29697.25,29656,29660.75
1781292600,29668.5,29598.5,29604.75
1781292900,29683.25,29580.75,29613.75
1781293200,29658.75,29601,29636.5
1781293500,29652.5,29608,29635.25
1781293800,29660,29625.75,29658
1781294100,29684,29650,29650.5
1781294400,29689.25,29646.75,29681
1781294700,29705.5,29674.25,29699
1781295000,29719.75,29690,29714.5
1781295300,29730.75,29711.75,29717.75
1781295600,29719.75,29695.5,29697.25
1781295900,29704.75,29686.75,29688.25
1781296200,29692.75,29680.5,29691
1781296500,29691.5,29670,29680.5
1781296800,29704,29677,29677
1781297100,29688,29675,29678.75
1781297400,29682.75,29666.25,29670.25
1781297700,29687,29665.5,29677
1781474400,30347,30100,30323.25
1781474700,30383,30317.5,30371
1781475000,30381,30347.5,30361
1781475300,30375,30323.25,30370.75
1781475600,30395.25,30359,30375.25
1781475900,30383.75,30333,30353
1781476200,30373.25,30305.5,30338.25
1781476500,30349.25,30324,30332.25
1781476800,30348.25,30313,30332.25
1781477100,30360,30325,30358.75
1781477400,30374.25,30347.25,30359.25
1781477700,30368.25,30345,30347.5
1781478000,30368.75,30335.5,30340.5
1781478300,30353,30314.25,30324
1781478600,30334,30315,30317.25
1781478900,30325,30291.25,30299.75
1781479200,30328.25,30282,30323
1781479500,30345,30311.75,30329.75
1781479800,30346,30326,30337.25
1781480100,30351.25,30335.75,30345.5
1781480400,30355.25,30332.75,30338.75
1781480700,30342,30311.25,30328.5
1781481000,30348,30315,30335
1781481300,30360,30332.75,30350.25
1781481600,30395,30339,30384.25
1781481900,30418,30360.5,30413.25
1781482200,30458.5,30412.5,30449
1781482500,30462.75,30427.75,30452.5
1781482800,30465.5,30437.5,30459.25
1781483100,30469,30446.75,30456
1781483400,30460,30445,30448.75
1781483700,30453.5,30436,30439.25
1781484000,30442.5,30426.25,30438.25
1781484300,30452,30428,30442.25
1781484600,30450.5,30426.5,30431.5
1781484900,30440,30427.25,30435.75
1781485200,30448,30422,30443.25
1781485500,30455.25,30428,30446
1781485800,30471,30437.75,30460.25
1781486100,30466.5,30439,30440.5
1781486400,30456.25,30435.5,30450.75
1781486700,30470.5,30440.25,30455.25
1781487000,30470,30440,30467
1781487300,30481.75,30463.5,30472.75
1781487600,30484.5,30466.75,30482.5
1781487900,30484,30474.75,30478.25
1781488200,30486.75,30462.75,30473
1781488500,30473,30452.75,30468
1781488800,30477.5,30461.25,30470.25
1781489100,30481,30465.75,30478
1781489400,30490.25,30474,30483.5
1781489700,30491.5,30480.75,30486.5
1781490000,30497.75,30482.5,30495.75
1781490300,30508,30490.5,30506.25
1781490600,30512,30493.25,30496
1781490900,30505.25,30492,30501
1781491200,30503.25,30487.25,30494.5
1781491500,30504,30491.25,30501.75
1781491800,30508.25,30495,30505.75
1781492100,30507.5,30499.25,30501.25
1781492400,30504.5,30487.75,30496.5
1781492700,30498.25,30484,30493
1781493000,30504,30492.25,30502
1781493300,30522,30501.25,30512
1781493600,30519,30508.5,30514.75
1781493900,30517.5,30502.25,30505.5
1781494200,30519.25,30497.75,30515
1781494500,30518.5,30506.25,30507.25
1781494800,30512,30489.25,30496.25
1781495100,30500.5,30474,30489.75
1781495400,30494.5,30486,30492
1781495700,30493,30481.75,30487.75
1781496000,30494,30472.5,30478.25
1781496300,30486,30474.5,30478.5
1781496600,30482.75,30466.25,30479.75
1781496900,30499.25,30479.5,30497.75
1781497200,30506.25,30493,30503
1781497500,30515,30501,30512.25
1781497800,30530,30505,30524.25
1781498100,30529.25,30515,30521.75
1781498400,30526.25,30511.5,30525
1781498700,30525.25,30515.75,30517.5
1781499000,30522.25,30513.5,30515.5
1781499300,30535.25,30512.5,30529.5
1781499600,30532,30524.75,30528
1781499900,30541.25,30522.5,30539.25
1781500200,30545,30537,30541.75
1781500500,30544.5,30536,30544
1781500800,30550,30533.5,30535
1781501100,30542.25,30527,30535.25
1781501400,30540.75,30513.5,30521.5
1781501700,30530.25,30502.75,30528.75
1781502000,30534,30520,30525
1781502300,30530,30518.5,30523
1781502600,30525.25,30507.5,30518.5
1781502900,30538.25,30512,30536
1781503200,30548,30530.75,30537
1781503500,30542.75,30531,30533.75
1781503800,30539.5,30526.75,30535.75
1781504100,30536.25,30519,30529
1781504400,30549.75,30523,30549
1781504700,30562,30535.5,30542.5
1781505000,30551,30528.25,30529.25
1781505300,30534.5,30521.5,30526.25
1781505600,30556.5,30522.75,30552.75
1781505900,30557.5,30548.25,30551.75
1781506200,30560,30538.75,30541.75
1781506500,30554.25,30537.25,30551.5
1781506800,30553.25,30521.25,30541.75
1781507100,30565.25,30534.5,30538.25
1781507400,30543.5,30521,30533
1781507700,30567.5,30532.25,30557.75
1781508000,30565.25,30534.5,30541
1781508300,30564.5,30538.25,30554.75
1781508600,30565,30538.5,30564.25
1781508900,30572.75,30555.25,30560.75
1781509200,30569.5,30552.25,30555.75
1781509500,30559.25,30542.25,30550.25
1781509800,30569.75,30545,30563.5
1781510100,30564,30542.75,30545.25
1781510400,30592.75,30539,30574.75
1781510700,30581,30554.5,30577.25
1781511000,30588,30566.75,30580.5
1781511300,30586.75,30562.75,30566.5
1781511600,30581.25,30563.25,30572.75
1781511900,30607.75,30572.75,30602.75
1781512200,30610.75,30596.75,30608
1781512500,30615,30602.5,30612.75
1781512800,30617.25,30603.5,30610.75
1781513100,30628.5,30605.25,30608
1781513400,30619.5,30588.75,30595.75
1781513700,30604,30584.75,30591
1781514000,30603.75,30590,30598.5
1781514300,30602.5,30587.75,30595.5
1781514600,30602.75,30573,30578.5
1781514900,30577.75,30557.25,30560.5
1781515200,30561.5,30535.5,30556.5
1781515500,30558,30534,30539.25
1781515800,30540.25,30520.25,30522.75
1781516100,30542.25,30520,30533
1781516400,30540,30522.75,30523
1781516700,30536.25,30509.5,30536.25
1781517000,30548.25,30529.25,30540
1781517300,30557.25,30534.5,30549
1781517600,30561.75,30546.25,30553.5
1781517900,30556.25,30541,30555.75
1781518200,30564.5,30552.75,30561
1781518500,30563.75,30546.25,30554.5
1781518800,30557.5,30541.75,30556.5
1781519100,30572.75,30555.5,30568
1781519400,30569.5,30541.5,30546.5
1781519700,30555.5,30533.5,30535.75
1781520000,30548,30529.5,30547
1781520300,30564.5,30547.25,30564.25
1781520600,30565.5,30553.25,30561.75
1781520900,30569.75,30553.25,30561.25
1781521200,30586.5,30554,30580.5
1781521500,30592.5,30576.25,30585
1781521800,30600.75,30584.5,30595.25
1781522100,30606,30594.5,30603.5
1781522400,30614.5,30602.5,30612.75
1781522700,30621.5,30595,30613.75
1781523000,30623,30592,30595.25
1781523300,30599,30579.25,30597.75
1781523600,30609.5,30572.5,30577.5
1781523900,30595.25,30569.5,30590.25
1781524200,30618.5,30588.75,30616.75
1781524500,30615.75,30597,30598.75
1781524800,30610,30587.5,30599.5
1781525100,30608.5,30592,30599.75
1781525400,30617.25,30595.25,30597.25
1781525700,30605.25,30569.75,30578.75
1781526000,30586.25,30560.5,30577.75
1781526300,30584,30564,30570.25
1781526600,30585.75,30552.5,30555.25
1781526900,30570.25,30549.75,30566.5
1781527200,30581.25,30553.75,30557.5
1781527500,30572.25,30538.5,30569.5
1781527800,30576.5,30556,30564
1781528100,30587,30562.25,30581.5
1781528400,30587.5,30569,30573
1781528700,30584.75,30562.5,30580.75
1781529000,30602.5,30576.5,30601.75
1781529300,30611,30598.5,30606.5
1781529600,30614.75,30593,30609.25
1781529900,30645,30609.75,30633.75
1781530200,30696.25,30601.75,30659
1781530500,30719,30659,30670.25
1781530800,30735.5,30651,30704.75
1781531100,30784,30702.25,30780.5
1781531400,30800,30762.75,30763.25
1781531700,30783.5,30695.25,30703.25
1781532000,30761.75,30688.75,30739.75
1781532300,30764.75,30708,30731.25
1781532600,30753.75,30676.5,30728.5
1781532900,30744.25,30692,30725.25
1781533200,30725.5,30670.25,30699.75
1781533500,30762.75,30694.25,30759.5
1781533800,30769.75,30710.25,30731
1781534100,30748.5,30714.75,30740
1781534400,30741,30698.5,30715.5
1781534700,30739.5,30707.25,30718
1781535000,30759.75,30717.5,30748.75
1781535300,30791.25,30745.5,30776.75
1781535600,30813.5,30772.25,30803.25
1781535900,30828,30796.25,30822.5
1781536200,30824.25,30801,30818.5
1781536500,30825.25,30801,30818.75
1781536800,30839.5,30815.5,30834.25
1781537100,30853,30828.75,30847.25
1781537400,30855.25,30808.75,30811
1781537700,30849,30801.5,30841
1781538000,30850,30830,30834
1781538300,30876.75,30835.25,30873
1781538600,30887.25,30865.5,30878
1781538900,30886.75,30868,30879.5
1781539200,30903.25,30870,30888.25
1781539500,30895.5,30877.25,30890
1781539800,30896.5,30878,30889
1781540100,30894.5,30868.5,30881
1781540400,30908.75,30879,30904.5
1781540700,30918.5,30890.25,30901
1781541000,30914.25,30876.25,30878
1781541300,30890.75,30861,30870.5
1781541600,30894,30862.25,30880.5
1781541900,30880.25,30850.75,30866.25
1781542200,30878.25,30857.25,30861.25
1781542500,30875.25,30852.75,30868.5
1781542800,30881.75,30836.75,30874.25
1781543100,30886.25,30828,30846
1781543400,30866.75,30838.75,30854.5
1781543700,30881.5,30848.25,30867.25
1781544000,30878.25,30845.75,30876
1781544300,30892.75,30865.75,30882.75
1781544600,30892.75,30862.5,30875
1781544900,30889.25,30874.75,30882
1781545200,30885,30870,30874.75
1781545500,30881.25,30861.25,30878
1781545800,30885.25,30862.25,30866.5
1781546100,30870.25,30853.5,30858.75
1781546400,30866.25,30833.5,30838.75
1781546700,30858,30831.25,30855
1781547000,30871.25,30851.5,30867.75
1781547300,30879.5,30861.5,30866.5
1781547600,30871,30853.5,30854.5
1781547900,30863.5,30836.75,30840.5
1781548200,30862,30823.75,30852.75
1781548500,30881.5,30849.75,30879.5
1781548800,30886,30867.75,30881.25
1781549100,30891,30867.25,30879.75
1781549400,30884.5,30866.5,30873
1781549700,30882.25,30853.5,30861.25
1781550000,30873,30845.75,30849.5
1781550300,30863.75,30842,30854.25
1781550600,30869.75,30847.25,30859
1781550900,30872,30849,30855.75
1781551200,30859.25,30834.5,30840.75
1781551500,30850.5,30831.25,30831.75
1781551800,30854.5,30818.25,30839
1781552100,30861.25,30835.5,30856.25
1781552400,30865.5,30850.25,30855.25
1781552700,30877.25,30846.75,30869.5
1781553000,30868.75,30820.25,30843
1781553300,30879.5,30815.25,30873.25
1781553600,30895.75,30867.25,30868.5
1781553900,30875.5,30859.75,30872
1781554200,30877.75,30854.5,30871.25
1781554500,30875,30858.5,30869.5
1781554800,30870.75,30845.5,30848.5
1781555100,30856.25,30844.25,30849
1781555400,30858.25,30847.5,30854.25
1781555700,30856.25,30843.75,30846
1781556000,30848.25,30827.75,30833
1781556300,30842.25,30829.75,30833.25
1781556600,30834.75,30826.5,30832.5
1781556900,30841.5,30828,30831.25
1781560800,30869,30832,30846
1781561100,30852.25,30829.5,30846.75
1781561400,30848.75,30775.75,30797.25
1781561700,30803.75,30786.25,30787
1781562000,30792.75,30768,30773.5
1781562300,30788.75,30755.75,30785.25
1781562600,30794.25,30779.75,30787
1781562900,30793.5,30771.75,30777.25
1781563200,30782.25,30773.25,30780.75
1781563500,30789.25,30776,30776
1781563800,30817.75,30775.25,30794.5
1781564100,30812,30794.25,30807
1781564400,30819,30796.25,30805.25
1781564700,30813.5,30796.75,30805
1781565000,30812.25,30802.75,30804.5
1781565300,30809.75,30794.25,30794.75
1781565600,30818.25,30794.5,30815.25
1781565900,30831.75,30811.75,30827.75
1781566200,30830.25,30808.75,30815.5
1781566500,30822.25,30805.5,30819
1781566800,30824.5,30811,30822
1781567100,30829.75,30812.5,30818.25
1781567400,30838.75,30810,30837
1781567700,30845,30824.5,30835.25
1781568000,30847.5,30795.25,30813
1781568300,30843.25,30805.75,30837.25
1781568600,30843,30830.25,30834
1781568900,30845.25,30822,30831.75
1781569200,30833.25,30802.5,30809.5
1781569500,30833,30800.5,30832.5
1781569800,30853.5,30826.25,30836.25
1781570100,30837.5,30807.5,30814.5
1781570400,30833,30805.5,30810
1781570700,30819,30785.5,30787.5
1781571000,30790.75,30767,30780
1781571300,30794.75,30775.25,30776.5
1781571600,30796.75,30771.75,30795.25
1781571900,30795.25,30755.25,30758.5
1781572200,30780,30758.25,30774.75
1781572500,30795.25,30768.75,30776.75
1781572800,30790.75,30775,30777.75
1781573100,30795.5,30777.75,30787
1781573400,30794,30777.5,30788.25
1781573700,30798.75,30774,30792.75
1781574000,30794,30780.5,30788
1781574300,30804,30785.5,30798.25
1781574600,30802.25,30777.5,30784
1781574900,30786.25,30768.75,30784.25
1781575200,30793.5,30772.5,30779.5
1781575500,30800,30775.25,30787.75
1781575800,30788.5,30769.5,30776.75
1781576100,30793,30776.5,30783.75
1781576400,30792.5,30780.75,30783.25
1781576700,30786.5,30778.25,30780
1781577000,30798.25,30779,30794.75
1781577300,30807,30793.25,30795.75
1781577600,30799,30790,30798
1781577900,30801.5,30792.75,30795.25
1781578200,30796,30776.75,30779
1781578500,30790.75,30773,30783
1781578800,30789.75,30779,30788
1781579100,30799.75,30786.75,30792.25
1781579400,30794.75,30782.25,30782.25
1781579700,30801,30780.5,30799.25
1781580000,30813.75,30795.25,30812.25
1781580300,30826,30810.25,30813.75
1781580600,30841.75,30812.5,30836.5
1781580900,30851.75,30835.75,30850.25
1781581200,30857.25,30842.5,30847.5
1781581500,30847.75,30833.25,30840.75
1781581800,30845.5,30823.5,30825.5
1781582100,30833.75,30821.75,30831
1781582400,30836.75,30829,30830.25
1781582700,30832.5,30820.5,30823.75
1781583000,30832.5,30822,30830.75
1781583300,30835,30810.25,30813
1781583600,30832,30812.5,30826.5
1781583900,30830,30819,30823.75
1781584200,30827.25,30816.25,30821.75
1781584500,30830,30817,30829.5
1781584800,30831,30815.75,30817.5
1781585100,30819.5,30803.5,30809.25
1781585400,30809.25,30793.5,30799.25
1781585700,30818.75,30795.75,30814.5
1781586000,30830.75,30815,30826.75
1781586300,30830,30820,30827
1781586600,30844.5,30825.75,30833.5
1781586900,30846,30832,30842
1781587200,30844,30831,30835
1781587500,30837.5,30830.5,30834
1781587800,30839.25,30796.75,30797
1781588100,30817.75,30795.75,30810
1781588400,30815.25,30801,30808.25
1781588700,30824.5,30808,30810
1781589000,30825.75,30807.75,30813.75
1781589300,30818.75,30802.5,30806.25
1781589600,30828,30797.5,30823.75
1781589900,30833.75,30817.25,30827.25
1781590200,30838,30821.75,30826
1781590500,30830,30817,30820.25
1781590800,30825.5,30812,30824.5
1781591100,30833,30823.5,30832
1781591400,30837.25,30822,30825.5
1781591700,30835.25,30818,30821.5
1781592000,30829,30815.25,30816.5
1781592300,30822.25,30810.5,30815
1781592600,30828,30813.5,30827
1781592900,30834,30823.5,30828.5
1781593200,30843.5,30818.5,30820.5
1781593500,30845.25,30814.75,30841
1781593800,30848.25,30820,30821.75
1781594100,30838.5,30817.5,30834.25
1781594400,30837.25,30819.25,30823.75
1781594700,30843.25,30824,30839.5
1781595000,30843.75,30831.25,30833.5
1781595300,30845.25,30832.5,30840
1781595600,30842.75,30809,30809.75
1781595900,30820.5,30804.75,30814.75
1781596200,30836.75,30812.75,30832
1781596500,30841.75,30829.25,30839.5
1781596800,30863.5,30828.25,30860.25
1781597100,30879,30854,30876
1781597400,30886.5,30866.25,30871
1781597700,30891.75,30871,30887
1781598000,30891,30873.25,30881
1781598300,30903.25,30874.25,30902.75
1781598600,30906.75,30882,30891.75
1781598900,30897.25,30864,30877.5
1781599200,30888.5,30869.5,30887.5
1781599500,30888.75,30871.25,30883.75
1781599800,30934.75,30883.75,30927.5
1781600100,30944.25,30919.75,30926.75
1781600400,30931.75,30913.5,30926
1781600700,30931.75,30917.25,30926.25
1781601000,30931.5,30918,30921.25
1781601300,30924.5,30882.5,30884.75
1781601600,30902.75,30880.5,30900.5
1781601900,30903.5,30883.5,30886.25
1781602200,30909.5,30885.25,30903.25
1781602500,30906.5,30886.5,30892.5
1781602800,30892.25,30870.5,30881.25
1781603100,30885.25,30868.5,30877
1781603400,30888.5,30876.25,30885.5
1781603700,30886.5,30862.75,30870
1781604000,30879.5,30869.5,30875
1781604300,30892.75,30874.75,30892.5
1781604600,30898.5,30884,30897.75
1781604900,30902.5,30887.25,30889.25
1781605200,30905.75,30885.25,30900.25
1781605500,30916,30901.5,30908
1781605800,30914,30895.25,30907.5
1781606100,30932.5,30901.5,30931.5
1781606400,30931.5,30919.5,30922.5
1781606700,30930,30917.25,30925
1781607000,30935.5,30912.25,30924
1781607300,30937,30920.75,30934
1781607600,30957.75,30922.5,30953
1781607900,30961.5,30941.5,30944.5
1781608200,30964.25,30940.25,30958.75
1781608500,30974,30949.25,30970
1781608800,30975.5,30951.75,30956.5
1781609100,30957.25,30937,30950.5
1781609400,30956.25,30942.5,30945.75
1781609700,30950,30928.25,30945.25
1781610000,30959.25,30941,30956.25
1781610300,30960.75,30943.75,30944.5
1781610600,30954.75,30940,30943.5
1781610900,30947.75,30938.25,30940.5
1781611200,30950.75,30933.75,30937.75
1781611500,30952.5,30936,30946.25
1781611800,30950.75,30921,30922.25
1781612100,30923,30893.75,30903.75
1781612400,30904.25,30845,30848
1781612700,30870.75,30837,30861.75
1781613000,30872.25,30833,30861
1781613300,30866.5,30836.75,30847.5
1781613600,30855,30823.75,30830.75
1781613900,30842.75,30814.5,30828.75
1781614200,30849.75,30825.25,30834.5
1781614500,30845.75,30826,30826.25
1781614800,30835.75,30811.5,30821
1781615100,30821.5,30788.75,30793.25
1781615400,30822.25,30783.75,30821
1781615700,30838.5,30809.25,30834
1781616000,30845.75,30831.5,30838.75
1781616300,30841.75,30807.75,30811.75
1781616600,30818.5,30750.75,30792.25
1781616900,30839.75,30780,30782
1781617200,30860.75,30780,30818.25
1781617500,30883.5,30812.75,30861.5
1781617800,30884.25,30843.75,30869.5
1781618100,30889,30799.75,30807.5
1781618400,30839.5,30793,30830.25
1781618700,30857.75,30803,30852.25
1781619000,30856.25,30799.75,30816.5
1781619300,30826,30730,30738.75
1781619600,30770.25,30672,30713.25
1781619900,30752.5,30678,30681.25
1781620200,30682.5,30591,30608.25
1781620500,30680.5,30605.75,30673.25
1781620800,30715,30652.5,30681.25
1781621100,30682,30624.25,30628.75
1781621400,30672.5,30622,30629.5
1781621700,30634.5,30561.75,30601.75
1781622000,30640.25,30591.5,30631.75
1781622300,30653.75,30610.5,30637.5
1781622600,30664.5,30611,30622.75
1781622900,30648.5,30593.25,30595
1781623200,30615,30535,30561.5
1781623500,30573.5,30500.25,30536.5
1781623800,30571,30534,30554.5
1781624100,30576.5,30485,30503.75
1781624400,30519.75,30465.5,30474
1781624700,30490,30407.5,30432
1781625000,30516.25,30409,30508.25
1781625300,30530,30465.25,30467.25
1781625600,30545.75,30463.75,30528.5
1781625900,30557.75,30513.25,30539.25
1781626200,30566.25,30522.75,30532.75
1781626500,30556.25,30512.75,30545.25
1781626800,30573,30533,30549
1781627100,30555.5,30524.5,30536.5
1781627400,30541.75,30469,30470.25
1781627700,30494.25,30446,30470.25
1781628000,30512,30457.25,30499.75
1781628300,30523,30478,30495.25
1781628600,30525,30474.5,30482.75
1781628900,30497.25,30450.5,30495.75
1781629200,30497.25,30453,30476.25
1781629500,30480.25,30457,30468.25
1781629800,30496.75,30460.75,30478.5
1781630100,30491,30450.75,30455.5
1781630400,30473.25,30427.5,30472.5
1781630700,30477.75,30447.75,30458.25
1781631000,30468,30432.75,30448.75
1781631300,30455,30403.25,30415.25
1781631600,30464.75,30404.5,30449
1781631900,30475.75,30432.25,30475.75
1781632200,30510.25,30463.25,30510.25
